species	genus	sub.family	InvasivenessStatus	Traded2017	NbSellers_2017	MeanPrice_2017	Traded2020	NbSellers_2020	MeanPrice_2020	MeanPrice_2017_log	MeanPrice_2020_log	
8088	Formicoxenus_provancheri	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8089	Formicoxenus_quebecensis	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8090	Formicoxenus_sibiricus	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8091	Formosimyrma_lanyuensis	Formosimyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8092	Gaoligongidris_planodorsa	Gaoligongidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8093	Gauromyrmex_acanthinus	Gauromyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8094	Gauromyrmex_bengakalisi	Gauromyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8095	Goniomma_baeticum	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8096	Goniomma_blanci	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8097	Goniomma_collingwoodi	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8098	Goniomma_compressisquama	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8099	Goniomma_decipiens	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8100	Goniomma_hispanicum	Goniomma	Myrmicinae	Native	1	1	19.9	1	4	19.08988764	3.039749159	3.000216586
8101	Goniomma_kugleri	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8102	Goniomma_otini	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8103	Goniomma_punicum	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8104	Goniomma_tuneticum	Goniomma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8105	Harpagoxenus_canadensis	Harpagoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8106	Harpagoxenus_sublaevis	Harpagoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8107	Harpagoxenus_sublaevis_caucasicus	Harpagoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8108	Harpagoxenus_zaisanicus	Harpagoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8109	Huberia_brounii	Huberia	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8110	Huberia_striata	Huberia	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8111	Hylomyrma_balzani	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8112	Hylomyrma_blandiens	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8113	Hylomyrma_columbica	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8114	Hylomyrma_dentiloba	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8115	Hylomyrma_dolichops	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8116	Hylomyrma_immanis	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8117	Hylomyrma_longiscapa	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8118	Hylomyrma_montana	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8119	Hylomyrma_plumosa	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8120	Hylomyrma_praepotens	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8121	Hylomyrma_reginae	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8122	Hylomyrma_reitteri	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8123	Hylomyrma_sagax	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8124	Hylomyrma_transversa	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8125	Hylomyrma_versuta	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8126	Hylomyrma_villemantae	Hylomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8127	Indomyrma_bellae	Indomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8128	Indomyrma_dasypyx	Indomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8129	Ishakidris_ascitaspis	Ishakidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8130	Kalathomyrmex_emeryi	Kalathomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8131	Kartidris_ashima	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8132	Kartidris_fujianensis	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8133	Kartidris_galos	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8134	Kartidris_matertera	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8135	Kartidris_nyos	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8136	Kartidris_sparsipila	Kartidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8137	Kempfidris_inusualis	Kempfidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8138	Lachnomyrmex_amazonicus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8139	Lachnomyrmex_fernandezi	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8140	Lachnomyrmex_grandis	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8141	Lachnomyrmex_haskinsi	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8142	Lachnomyrmex_laticeps	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8143	Lachnomyrmex_lattkei	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8144	Lachnomyrmex_longinodus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8145	Lachnomyrmex_longinoi	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8146	Lachnomyrmex_mackayi	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8147	Lachnomyrmex_nordestinus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8148	Lachnomyrmex_pilosus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8149	Lachnomyrmex_platynodus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8150	Lachnomyrmex_plaumanni	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8151	Lachnomyrmex_regularis	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8152	Lachnomyrmex_scrobiculatus	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8153	Lachnomyrmex_victori	Lachnomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8154	Lasiomyrma_gedensis	Lasiomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8155	Lasiomyrma_gracilinoda	Lasiomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8156	Lasiomyrma_maryatiae	Lasiomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8157	Lasiomyrma_wiwatwitayai	Lasiomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8158	Lenomyrmex_colwelli	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8159	Lenomyrmex_costatus	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8160	Lenomyrmex_foveolatus	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8161	Lenomyrmex_hoelldobleri	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8162	Lenomyrmex_inusitatus	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8163	Lenomyrmex_mandibularis	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8164	Lenomyrmex_wardi	Lenomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8165	Leptothorax_acervorum	Leptothorax	Myrmicinae	Native	1	3	2.8	1	7	15.2619472	1.335001067	2.788827851
8166	Leptothorax_athabasca	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8167	Leptothorax_buschingeri	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8168	Leptothorax_calderoni	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8169	Leptothorax_canadensis	Leptothorax	Myrmicinae	Native	0	0	NA	1	2	18.37096774	NA	2.963775437
8170	Leptothorax_crassipilis	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8171	Leptothorax_faberi	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8172	Leptothorax_goesswaldi	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8173	Leptothorax_gredleri	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8174	Leptothorax_kutteri	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8175	Leptothorax_muscorum	Leptothorax	Myrmicinae	Native	0	0	NA	1	1	11.07297088	NA	2.490969142
8176	Leptothorax_oceanicus	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8177	Leptothorax_pacis	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8178	Leptothorax_paraxenus	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8179	Leptothorax_pocahontas	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8180	Leptothorax_retractus	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8181	Leptothorax_scamni	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8182	Leptothorax_sphagnicola	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8183	Leptothorax_wilsoni	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8184	Leptothorax_zhengi	Leptothorax	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8185	Liomyrmex_gestroi	Liomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8186	Lophomyrmex_ambiguus	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8187	Lophomyrmex_bedoti	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8188	Lophomyrmex_birmanus	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8189	Lophomyrmex_changlangensis	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8190	Lophomyrmex_indosinensis	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8191	Lophomyrmex_kali	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8192	Lophomyrmex_longicornis	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8193	Lophomyrmex_lucidus	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8194	Lophomyrmex_opaciceps	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8195	Lophomyrmex_quadrispinosus	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8196	Lophomyrmex_striatulus	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8197	Lophomyrmex_taivanae	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8198	Lophomyrmex_terraceensis	Lophomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8199	Lordomyrma_accuminata	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8200	Lordomyrma_azumai	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8201	Lordomyrma_bhutanensis	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8202	Lordomyrma_caledonica	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8203	Lordomyrma_crawleyi	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8204	Lordomyrma_cryptocera	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8205	Lordomyrma_curvata	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8206	Lordomyrma_desupra	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8207	Lordomyrma_diwata	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8208	Lordomyrma_emarginata	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8209	Lordomyrma_epinotalis	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8210	Lordomyrma_furcifera	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8211	Lordomyrma_hmong	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8212	Lordomyrma_idianale	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8213	Lordomyrma_infundibuli	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8214	Lordomyrma_lakshmi	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8215	Lordomyrma_leae	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8216	Lordomyrma_levifrons	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8217	Lordomyrma_limatula	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8218	Lordomyrma_nigra	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8219	Lordomyrma_polita	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8220	Lordomyrma_punctiventris	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8221	Lordomyrma_reticulata	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8222	Lordomyrma_rouxi	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8223	Lordomyrma_rugosa	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8224	Lordomyrma_sarasini	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8225	Lordomyrma_sinensis	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8226	Lordomyrma_stoneri	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8227	Lordomyrma_striatella	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8228	Lordomyrma_sukuna	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8229	Lordomyrma_taylori	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8230	Lordomyrma_tortuosa	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8231	Lordomyrma_vanua	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8232	Lordomyrma_vuda	Lordomyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8233	Malagidris_alperti	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8234	Malagidris_belti	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8235	Malagidris_dulcis	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8236	Malagidris_galokoa	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8237	Malagidris_jugum	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8238	Malagidris_sofina	Malagidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8239	Manica_bradleyi	Manica	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8240	Manica_hunteri	Manica	Myrmicinae	Native	1	1	33.24	0	0	NA	3.533394551	NA
8241	Manica_invidia	Manica	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8242	Manica_parasitica	Manica	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8243	Manica_rubida	Manica	Myrmicinae	Native	1	11	21.59428571	1	24	16.56154853	3.11769703	2.865711769
8244	Manica_yessensis	Manica	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8245	Mayriella_abstinens	Mayriella	Myrmicinae	Alien	0	0	NA	0	0	NA	NA	NA
8246	Mayriella_ebbei	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8247	Mayriella_granulata	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8248	Mayriella_occidua	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8249	Mayriella_overbecki	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8250	Mayriella_sharpi	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8251	Mayriella_spinosior	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8252	Mayriella_transfuga	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8253	Mayriella_warchalowskii	Mayriella	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8254	Megalomyrmex_acauna	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8255	Megalomyrmex_adamsae	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8256	Megalomyrmex_ayri	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8257	Megalomyrmex_balzani	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8258	Megalomyrmex_bidentatus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8259	Megalomyrmex_bituberculatus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8260	Megalomyrmex_brandaoi	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8261	Megalomyrmex_caete	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8262	Megalomyrmex_cuatiara	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8263	Megalomyrmex_cupecuara	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8264	Megalomyrmex_cyendyra	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8265	Megalomyrmex_drifti	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8266	Megalomyrmex_emeryi	Megalomyrmex	Myrmicinae	Native	1	1	69	0	0	NA	4.248495242	NA
8267	Megalomyrmex_foreli	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8268	Megalomyrmex_fungiraptor	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8269	Megalomyrmex_glaesarius	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8270	Megalomyrmex_gnomus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8271	Megalomyrmex_goeldii	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8272	Megalomyrmex_iheringi	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8273	Megalomyrmex_incisus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8274	Megalomyrmex_leoninus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8275	Megalomyrmex_longinoi	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8276	Megalomyrmex_megadrifti	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8277	Megalomyrmex_milenae	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8278	Megalomyrmex_miri	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8279	Megalomyrmex_modestus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8280	Megalomyrmex_mondabora	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8281	Megalomyrmex_mondaboroides	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8282	Megalomyrmex_myops	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8283	Megalomyrmex_nocarina	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8284	Megalomyrmex_osadrifti	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8285	Megalomyrmex_pacova	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8286	Megalomyrmex_piriana	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8287	Megalomyrmex_poatan	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8288	Megalomyrmex_pusillus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8289	Megalomyrmex_reina	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8290	Megalomyrmex_silvestrii	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8291	Megalomyrmex_staudingeri	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8292	Megalomyrmex_symmetochus	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8293	Megalomyrmex_tasyba	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8294	Megalomyrmex_timbira	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8295	Megalomyrmex_wallacei	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8296	Megalomyrmex_wettereri	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8297	Megalomyrmex_weyrauchi	Megalomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8298	Melissotarsus_beccarii	Melissotarsus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8299	Melissotarsus_emeryi	Melissotarsus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8300	Melissotarsus_insularis	Melissotarsus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8301	Melissotarsus_weissi	Melissotarsus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8302	Meranoplus_ajax	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8303	Meranoplus_angustinodis	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8304	Meranoplus_arcuatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8305	Meranoplus_armatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8306	Meranoplus_astericus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8307	Meranoplus_aureolus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8308	Meranoplus_barretti	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8309	Meranoplus_beatoni	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8310	Meranoplus_bellii	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8311	Meranoplus_berrimah	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8312	Meranoplus_bicolor	Meranoplus	Myrmicinae	Native	1	6	55.13	1	14	50.0832945	4.027670429	3.933457526
8313	Meranoplus_biliran	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8314	Meranoplus_birmanus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8315	Meranoplus_boltoni	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8316	Meranoplus_borneensis	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8317	Meranoplus_castaneus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8318	Meranoplus_christinae	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8319	Meranoplus_clypeatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8320	Meranoplus_convexius	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8321	Meranoplus_crassispina	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8322	Meranoplus_cryptomys	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8323	Meranoplus_curvispina	Meranoplus	Myrmicinae	Native	1	1	NA	1	1	0	NA	0
8324	Meranoplus_deserticola	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8325	Meranoplus_dichrous	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8326	Meranoplus_digitatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8327	Meranoplus_dimidiatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8328	Meranoplus_discalis	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8329	Meranoplus_diversoides	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8330	Meranoplus_diversus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8331	Meranoplus_dlusskyi	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8332	Meranoplus_doddi	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8333	Meranoplus_duyfkeni	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8334	Meranoplus_excavatus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8335	Meranoplus_fenestratus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8336	Meranoplus_ferrugineus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8337	Meranoplus_froggatti	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8338	Meranoplus_glaber	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8339	Meranoplus_hilli	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8340	Meranoplus_hirsutus	Meranoplus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
